wlbWellboreName,wlbWell,wlbWellType,wlbPurpose,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbKellyBushElevation,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSiteSurvey,wlbSeismicLocation,wlbGeodeticDatum,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbNpdidWellbore,wlbNpdidSiteSurvey,wlbFactPageUrl,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
6403/10-U-1,6403/10-U-1,OTHER,SOIL DRILLING,Norsk Hydro Produksjon AS,253 ,SCARABEO 5,29.10.2002,31.10.2002,363-G,2207.0,25.0,1720.0,NORWEGIAN SEA,2002,2002,, ,ED50  ,,,,64,3,39.43,N,3,0,14.52,E,64.0610,3.0040,7103981.82,500196.86,31,6403,10,U,1,,,4632,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=4632,04.06.2019,11.04.2017,17.09.2019
6404/5-U-1,6404/5-U-1,OTHER,SHALLOW GAS,Den norske stats oljeselskap a.s,,,11.08.1997,11.08.1997,345-G,1276.0,2.9,966.0,NORWEGIAN SEA,1997,1997,, ,ED50  ,,,,64,42,6.7,N,4,34,27.27,E,64.7019,4.5742,7176339.36,575060.19,31,6404,5,U,1,,,3400,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=3400,04.06.2019,18.10.2014,17.09.2019
6405/2-U-1,6405/2-U-1,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,,,,,346-G,656.0,9.9,532.0,NORWEGIAN SEA,0,0,, ,ED50  ,,,,64,56,13.2,N,5,42,22.56,E,64.9370,5.7063,7204350.07,627895.02,31,6405,2,U,1,,,3401,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=3401,04.06.2019,18.10.2014,17.09.2019
6405/10-U-1,6405/10-U-1,OTHER,PILOT,Statoil ASA (old),281 ,TRANSOCEAN LEADER,02.07.2007,05.07.2007,399-G,1850.0,23.5,928.0,NORWEGIAN SEA,2007,2007,,ST04M01. Inline 2913,ED50  ,,,,64,0,50.6,N,5,16,44.7,E,64.0141,5.2791,7100747.75,611406.48,31,6405,10,U,1,,,5564,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5564,04.06.2019,18.10.2014,17.09.2019
6406/3-U-1,6406/3-U-1,OTHER,SHALLOW GAS,StatoilHydro Petroleum AS,091 ,BUCENTAUR,,,470-G,0.0,0.0,297.0,NORWEGIAN SEA,0,0,, ,ED50  ,,,,64,50,10.15,N,6,47,13.67,E,64.8362,6.7871,7192208.92,395021.03,32,6406,3,U,1,,,6083,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6083,04.06.2019,06.10.2015,17.09.2019
6406/3-U-2,6406/3-U-2,OTHER,SHALLOW GAS,Wintershall Norge ASA,475 BS,SONGA DELTA,16.05.2010,17.05.2010,530-G1,1033.0,29.0,302.0,NORWEGIAN SEA,2010,2010,, ,ED50  ,,,,64,56,8.82,N,6,56,35.19,E,64.9358,6.9431,7203058.71,402779.49,32,6406,3,U,2,,,6528,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6528,04.06.2019,06.10.2015,17.09.2019
6406/3-U-3,6406/3-U-3,OTHER,SHALLOW GAS,Wintershall Norge ASA,475 BS,SONGA DELTA,19.05.2010,20.05.2010,530-G2,570.0,29.0,302.0,NORWEGIAN SEA,2010,2010,, ,ED50  ,,,,64,56,9.69,N,6,56,32.18,E,64.9360,6.9423,7203083.21,402740.61,32,6406,3,U,3,,,6529,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6529,04.06.2019,06.10.2015,17.09.2019
6406/3-U-4,6406/3-U-4,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,20.05.2010,20.05.2010,753-G,319.2,0.0,304.1,NORWEGIAN SEA,2010,2010,,,ED50  ,,,,64,58,27.96,N,6,58,35.83,E,64.9744,6.9766,7207313.53,404500.81,32,6406,3,U,4,,,7471,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7471,04.06.2019,06.10.2015,17.09.2019
6406/3-U-4 A,6406/3-U-4,OTHER,SOIL DRILLING,Wintershall Norge AS,475 BS,BUCENTAUR,20.05.2014,20.05.2014,816-G,328.3,0.0,305.3,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,58,27.87,N,6,58,35.78,E,64.9744,6.9766,7207310.77,404500.07,32,6406,3,U,4,A,,8418,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8418,04.06.2019,,17.09.2019
6406/3-U-5,6406/3-U-5,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,20.05.2014,21.05.2014,754-G,324.9,0.0,304.3,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,58,28.67,N,6,58,36.03,E,64.9746,6.9767,7207335.42,404504.14,32,6406,3,U,5,,,7472,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7472,04.06.2019,06.10.2015,17.09.2019
6406/3-U-6,6406/3-U-6,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,20.05.2014,20.05.2014,755-G,325.2,0.0,304.2,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,58,29.38,N,6,58,36.24,E,64.9748,6.9767,7207357.30,404507.59,32,6406,3,U,6,,,7473,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7473,04.06.2019,06.10.2015,17.09.2019
6406/3-U-7,6406/3-U-7,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,18.05.2014,19.05.2014,756-G,324.1,0.0,303.6,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,56,49.33,N,6,57,16.36,E,64.9470,6.9545,7204294.81,403360.44,32,6406,3,U,7,,,7474,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7474,04.06.2019,06.10.2015,17.09.2019
6406/3-U-8,6406/3-U-8,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,19.05.2014,19.05.2014,757-G,324.1,0.0,303.8,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,56,50.03,N,6,57,16.43,E,64.9472,6.9546,7204316.45,403362.06,32,6406,3,U,8,,,7475,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7475,04.06.2019,06.10.2015,17.09.2019
6406/3-U-9,6406/3-U-9,OTHER,SOIL DRILLING,Wintershall Norge ASA,475 BS,BUCENTAUR,19.05.2014,19.05.2014,758-G,324.8,0.0,303.9,NORWEGIAN SEA,2014,2014,,,ED50  ,,,,64,56,50.72,N,6,57,16.58,E,64.9474,6.9546,7204337.74,403364.72,32,6406,3,U,9,,,7476,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7476,04.06.2019,06.10.2015,17.09.2019
6406/3-U-10,6406/3-U-10,OTHER,SHALLOW GAS,Equinor Energy AS,091 ,TRANSOCEAN ENABLER,09.11.2018,11.11.2018,857-G,1024.0,32.1,300.0,NORWEGIAN SEA,2018,2018,,ST0798-08026. SP 1218.5. ST0798-08020. SP 1217.5,ED50  ,,11.11.2018,,64,51,58.59,N,6,50,12.45,E,64.8663,6.8368,7195483.09,397490.98,32,6406,3,U,10,,,8581,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8581,04.06.2019,,17.09.2019
6406/3-U-11,6406/3-U-11,OTHER,SHALLOW GAS,Equinor Energy AS,091 ,TRANSOCEAN ENABLER,11.11.2018,13.11.2018,858-G,1069.0,32.1,297.0,NORWEGIAN SEA,2018,2018,,ST0798-08012. SP 1300.5. ST0798-06004. SP 1179,ED50  ,,13.11.2018,,64,50,8.84,N,6,47,16.36,E,64.8358,6.7879,7192167.14,395055.05,32,6406,3,U,11,,,8582,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8582,04.06.2019,,17.09.2019
